Customer_ID,Customer_Name,Email,Phone_Number,Address,Customer_Sentiment
1779,Upkaar Wadhwa,geetikabrahmbhatt@example.com,9.12409E+11,"H.No. 546, Chopra Road, Giridih-714660",Negative
1780,Riya Nayak,ndhar@example.net,9238415448,"H.No. 33, Batra Circle, Morbi-894461",Positive
1781,Arjun Borra,nathanielkhanna@example.com,5942932612,"70/458, Choudhry Zila, Ahmedabad-171574",Positive
1782,Daksha Chacko,azaan19@example.org,8805055248,"95/505, Rajagopal Circle, Amritsar-959064",Negative
1783,Triveni Purohit,rohan24@example.com,3009885520,"06/25, Sani Zila, Rajkot 281231",Negative
1784,Avi Jha,jalsatiwari@example.net,9054640008,"48, Bakshi Nagar, Anantapur-146924",Positive
1785,Indali Rege,andrew11@example.com,9.1919E+11,"H.No. 23, Kohli, Vadodara-502501",Negative
1786,Bina Kapoor,aachaltailor@example.com,1213899245,"56/44, Luthra Chowk, Jaunpur-640684",Negative
1787,Radhika Sathe,chakradev95@example.com,9.15515E+11,"55, Korpal Zila, Ramagundam-043411",Positive
1788,Jacob Bora,sahniinaya@example.com,9.13603E+11,"383, Kar Ganj, Tezpur-019627",Positive
1789,Ryan Ravel,janaki07@example.net,2002948418,"835, Dutt Zila, Mira-Bhayandar-520249",Negative
1790,Ishwar Jain,tmuni@example.net,2690886598,"74, Wali Nagar, Ongole 369277",Positive
1791,Warjas Gola,kchauhan@example.org,449895597,"H.No. 26, Sampath Circle, Rajpur Sonarpur 868964",Negative
1792,Caleb Gara,,4180952616,"78/821, D’Alia Marg, Ambattur-554639",Positive
1793,Jasmit Vaidya,chakradhar00@example.net,5003856836,"H.No. 540, Tak Road, Gandhinagar 373929",Negative
1794,Rachana Khatri,gavin67@example.com,7562182701,"28/86, Balakrishnan Zila, Bokaro 373365",Positive
1795,Abhimanyu Doctor,dugalyashica@example.com,9.12215E+11,"606, Virk Street, Chapra 744535",Negative
1796,Azad Sundaram,karnikfaqid@example.net,1062377752,"H.No. 956, Munshi Ganj, Mathura-476649",Negative
1797,Jason Rao,chasmum29@example.net,7661351362,"H.No. 978, Pathak, Madurai 007936",Negative
1798,Yauvani Sodhi,rbakshi@example.org,9.13703E+11,"H.No. 79, Din Nagar, Mathura-659198",Negative
1799,Yashoda Nazareth,rajata82@example.net,7921188560,"209, Narayanan Chowk, Kamarhati-696202",Positive
1800,Nidra Memon,ivora@example.net,1583989522,"24/34, Dixit Marg, Tiruvottiyur-012042",Positive
1801,Rachit Dayal,dhingradaksh@example.com,9.13493E+11,"123, Nair Nagar, Bhalswa Jahangir Pur-876352",Positive
1802,,ubadal@example.net,9.11785E+11,"H.No. 941, Sharaf Road, Sirsa 083337",Positive
1803,Jagdish Chadha,dsundaram@example.com,9.1057E+11,"56, Sami Road, Tirunelveli 508741",Positive
1804,Upadhriti Krish,trivediomya@example.org,9.18195E+11,"831, Varty, Ghaziabad-598328",Negative
1805,Dev Dey,warindergoyal@example.org,4431984927,"16/373, Choudhry Street, Khammam 689034",Negative
1806,Zinal Dara,zinaldutt@example.net,509309598,"75/82, Bava Ganj, Motihari 033665",Positive
1807,Qarin Narasimhan,hdate@example.net,9.12457E+11,"H.No. 498, Khalsa Zila, Phusro 387965",Positive
1808,Leena Hayer,kaulekantika@example.net,9025927536,"H.No. 157, Mander Road, Berhampore 320565",Negative
1809,Zayan Dhillon,dhingrayashvi@example.org,4545114844,"200, Sodhi Ganj, Saharanpur 706910",Negative
1810,Varsha Goda,imisra@example.com,9366560418,"23, Raja Circle, Uluberia-378374",Positive
1811,Anmol Chad,hsubramaniam@example.com,9.19333E+11,"22, Chana, Madurai-761829",Negative
1812,Damyanti Ravel,guptairya@example.org,8134159876,"H.No. 675, Kala Marg, Khora -713222",Negative
1813,Dev Barad,abath@example.org,7193278808,"90/18, Bora Path, Berhampore-437512",Negative
1814,Varenya Krishnan,,8078466016,"H.No. 16, Nayar Circle, Sasaram 175021",Positive
1815,Sneha Gade,dayitagokhale@example.com,9.12019E+11,"H.No. 862, Soman Chowk, Gwalior-315224",Positive
1816,Zayan Varghese,jacobkara@example.com,7644763348,"73, Banik Path, Guwahati 506837",Positive
1817,Arya Deo,vidhichaudhry@example.com,9.14209E+11,"H.No. 39, Jayaraman Ganj, Indore-735869",Negative
1818,Saksham Mane,jagrati24@example.com,1891953959,"30, Rout Chowk, Chennai-343141",Negative
1819,Fitan Narula,lohit15@example.org,9.18584E+11,"H.No. 351, Natt Ganj, Erode-340970",Negative
1820,Darsh Mand,rattiabdul@example.net,9.10262E+11,"86/637, Deo Street, Bhalswa Jahangir Pur 058135",Negative
1821,Devika Chatterjee,rachana89@example.net,9.13782E+11,"80/91, Devan Chowk, Loni-767650",Negative
1822,Simon Chad,munshichameli@example.org,9324339765,"91, Bhatia, Gopalpur-450256",Positive
1823,Luke Misra,etamunshi@example.net,3917008846,"84/97, Gulati Nagar, Ujjain 984890",Positive
1824,Arjun Rout,madhavpadmanabhan@example.com,9.11946E+11,"H.No. 32, Raman Ganj, Udaipur 542262",Positive
1825,Jonathan Chandran,ekansh28@example.net,9.16306E+11,"H.No. 468, Bhavsar Marg, Dhanbad-450721",Positive
1826,Chanchal Raval,sneha79@example.com,9.12751E+11,"54/65, Sundaram Road, Pune 238628",Positive
1827,Balveer Swaminathan,harish35@example.org,6355505167,"H.No. 716, Grover, Bihar Sharif-393392",Positive
1828,,lalledhitha@example.org,1685837119,"H.No. 55, Chaudhary Path, Satara 661175",Positive
1829,Agastya Khosla,,3338397833,"31/413, Joshi Marg, Jalna 456811",Negative
1830,Vasatika Gara,ikshitagola@example.net,8670155648,"04, Nayar Marg, Udupi-150900",Negative
1831,Udyati Ahuja,rohanboase@example.com,3600884515,"86/588, Jha, Satna-553582",Negative
1832,Yashvi Soni,hemani67@example.org,6201193367,"411, Varma, Sangli-Miraj & Kupwad-412600",Positive
1833,Isaiah Gandhi,lpathak@example.com,9.10008E+11,"12/855, Chahal, Sonipat-958385",Positive
1834,Victor Das,anamikachandran@example.com,9.13842E+11,"52, Mane Street, Rourkela-053942",Negative
1835,,anyasampath@example.org,8428458049,"74/98, Jayaraman Ganj, Kishanganj-532025",Positive
1836,Forum Tara,slall@example.com,9.19617E+11,"648, Toor Zila, Nandyal-156194",Negative
1837,Jackson Lall,balveer34@example.com,3181207692,"29, Sinha Circle, Firozabad 666151",Negative
1838,Lipika Bhagat,srau@example.com,9.16474E+11,"06, Panchal Chowk, Udaipur-382886",Negative
1839,Ridhi Dash,dayamai35@example.net,9.10403E+11,"32, Mutti Marg, Karimnagar 191489",Positive
1840,Janani Pillai,,3641289456,"36, Dugar Marg, Thanjavur 977394",Positive
1841,Vasudha Dara,sahnitara@example.com,6100200368,"H.No. 78, Sodhi, Madurai 574199",Negative
1842,Nilima Sethi,dassirya@example.org,9.14331E+11,"H.No. 12, Ramanathan Zila, Jalgaon-367937",Negative
1843,Yauvani Lall,rbera@example.net,9636879072,"H.No. 589, Dass Chowk, Thrissur 861432",Negative
1844,,fluthra@example.com,2692271876,"89/66, Kannan Street, Thane 904758",Negative
1845,Yoshita Bera,netra65@example.net,9.1768E+11,"H.No. 78, Dyal Marg, Hajipur-213876",Positive
1846,Eta Agarwal,dyogi@example.net,9.12687E+11,"97/65, Pandit Zila, Latur-294864",Negative
1847,Dalbir Rajagopal,rajata24@example.net,6731848600,"83, Ramachandran Circle, Belgaum 698307",Positive
1848,Veer Ranganathan,rishimangal@example.com,2070891526,"33/06, Chaudhuri Ganj, Motihari-344161",Positive
1849,Neel Sanghvi,yuvraj71@example.org,8496069151,"H.No. 07, Subramaniam Path, Sonipat 025297",Positive
1850,Robert Halder,hemani14@example.org,9.10853E+11,"239, Narain Nagar, Machilipatnam 977212",Negative
1851,Udyati Bath,santnimrat@example.org,4262976517,"61/71, Garde, Chittoor-867217",Negative
1852,Sarthak Johal,tramaswamy@example.com,105218001,"65, Shah Circle, Ahmednagar 631786",Positive
1853,Lavanya Pandit,senguptasiddharth@example.org,9.16066E+11,"608, Basak Street, Morbi-314565",Negative
1854,Yahvi Sura,bumbvedant@example.com,1908876995,"H.No. 548, Sane Road, Katihar-601995",Positive
1855,Henry Chokshi,tanish05@example.org,6537324899,"54/19, Narang Marg, Tinsukia-646855",Negative
1856,Bakhshi Lad,dalbir20@example.org,9.15576E+11,"233, Edwin Ganj, Bhiwandi 063743",Positive
1857,Urmi Kumer,goswamivasana@example.org,3331996248,"91/46, Shankar Zila, Udupi 868042",Positive
1858,Devansh Oza,chaaya21@example.org,1047888151,"60/497, Gokhale Nagar, Katihar-837019",Positive
1859,Xavier Singhal,faris53@example.org,9.13014E+11,"H.No. 60, Date, Berhampur 469917",Negative
1860,Anvi Madan,qushijaggi@example.com,4108944763,"36/18, Jha Chowk, Thiruvananthapuram 634374",Positive
1861,Dhriti Rai,dpuri@example.net,5246151113,"08/73, Prakash Zila, Nandyal 742549",Positive
1862,Ethan Hari,vyanjanabhargava@example.net,341351888,"06/94, Divan Street, Anand-377190",Negative
1863,Mohini Devan,matthewjha@example.net,6907903193,"10/15, Memon Street, Meerut 036302",Negative
1864,Gayathri Suresh,harsh31@example.org,4734910102,"58/65, Baria Zila, Bettiah-468104",Positive
1865,Madhavi Swamy,borraaayush@example.net,9.14945E+11,"H.No. 06, Gola Zila, Tinsukia 106969",Positive
1866,Anvi Narain,dsane@example.net,2795054243,"H.No. 617, Parmer Path, Muzaffarnagar-747974",Positive
1867,Harish Chandra,diya35@example.net,8043027753,"64/018, Dube Chowk, Secunderabad-221474",Negative
1868,Zayyan Bail,wishi80@example.net,9.16617E+11,"135, Dhingra Zila, Kadapa-759156",Positive
1869,Anjali Badal,aarna98@example.org,637942836,"H.No. 576, Kumar, Bhilai 352052",Negative
1870,Jasmit Rajagopal,charan46@example.org,9.16375E+11,"H.No. 305, Sani Nagar, Dehri 159620",Negative
1871,Leena Menon,edhitha25@example.org,7660767435,"H.No. 22, Sankaran Nagar, Bangalore 329208",Negative
1872,Warjas Din,brindasetty@example.org,887357546,"H.No. 114, Thaman Street, Proddatur 547487",Positive
1873,Bakhshi Luthra,jaiwarrior@example.com,9.15983E+11,"576, Narayan Path, Kozhikode-166876",Positive
1874,Chasmum Loyal,fmurthy@example.com,8758981958,"H.No. 684, Pant Circle, Dhule-488171",Negative
1875,Faraj Talwar,skumar@example.com,2012472452,"H.No. 282, Goswami Circle, Chandrapur 465711",Negative
1876,Omaja Bajwa,samarthsarkar@example.net,3007238923,"84/19, Doshi Ganj, Buxar 892647",Positive
1877,Ishwar Merchant,barkhamukhopadhyay@example.org,8193436769,"714, Nazareth Marg, Sonipat-066459",Positive
1878,Gauri Iyer,sonianthony@example.org,6456363680,"30, Kadakia Chowk, Delhi-371933",Negative
1879,Yochana Modi,omyamorar@example.org,2811303573,"02, Yogi Road, Shivpuri 758016",Positive
1880,Raksha Pillai,krishna37@example.org,3092441926,"593, Raj, Barasat-373018",Positive
1881,Abhiram Murty,pray@example.org,7758543309,"366, Karan, Muzaffarnagar 120390",Positive
1882,Andrew Kapadia,manthan44@example.net,1381014350,"H.No. 642, Varughese Ganj, Tenali 463645",Negative
1883,Nisha Tripathi,zprabhakar@example.net,3005084958,"11/969, Barad Marg, Kurnool-921726",Negative
1884,Avni Dalal,chakradhar65@example.net,8173113833,"H.No. 99, Ratti Ganj, Korba 906961",Negative
1885,Aarnav Bawa,ftella@example.net,9.10092E+11,"918, Bhagat Street, Gudivada-932837",Positive
1886,Yash Bera,dakshtalwar@example.org,3120170437,"79, Krishnan Marg, Tiruchirappalli-890737",Negative
1887,Lila Narayan,guptaharita@example.net,8266107869,"39/85, Nanda Chowk, Korba 475562",Positive
1888,Azaan Bhattacharyya,,2569117167,"35/701, Chaudry Zila, Chennai 038443",Positive
1889,Amara Setty,enayar@example.com,5766740700,"H.No. 222, Prabhakar Zila, Mirzapur 379557",Negative
1890,Aditya Lanka,yachana19@example.net,9854058717,"02, Anne Zila, Berhampore-366718",Positive
1891,Nimrat Pandya,ijaya68@example.net,9.1906E+11,"H.No. 52, Samra, Nellore-424818",Negative
1892,Dipta Balasubramanian,gaurangi09@example.net,9.18782E+11,"H.No. 49, Rau Path, Arrah-176541",Positive
1893,Nitesh Kale,ydhaliwal@example.com,4168207563,"H.No. 84, Tata, Tirunelveli-861156",Negative
1894,,kalejyoti@example.com,7238143507,"37, Desai Chowk, Tiruvottiyur-233586",Negative
1895,Ria Tank,zchoudhury@example.net,7750811369,"437, Kota Road, Durgapur-324163",Negative
1896,Udyati Shah,,9397420027,"42/99, Setty Path, Bhiwandi-880953",Positive
1897,Wakeeta Agrawal,narainsai@example.com,2771443947,"22/24, Kari Zila, Mysore 839637",Positive
1898,Bhanumati Dhar,tarak80@example.com,1358524321,"68/87, Venkataraman Ganj, Pudukkottai-589399",Positive
1899,Zaid Kapoor,mohini11@example.net,9.17007E+11,"H.No. 67, Kannan Nagar, Chandigarh 755035",Positive
1900,,nathaniel86@example.org,3655204254,"25, Kant, Sonipat-967321",Positive
1901,Urvi Lal,qsawhney@example.com,9.10225E+11,"H.No. 43, Parekh Zila, Fatehpur-207514",Negative
1902,Aarush Jaggi,varshakala@example.org,5036490265,"H.No. 23, Bhatnagar Nagar, Pune-725430",Negative
1903,Harrison Kant,wanne@example.org,769247349,"H.No. 519, Das Nagar, Kavali-483321",Positive
1904,,cchatterjee@example.net,2110102738,"H.No. 05, Lata Road, Raipur-226888",Positive
1905,Garima Koshy,pratyushprashad@example.net,8933842951,"55/13, Bumb Zila, Sikar 862641",Negative
1906,Wyatt Sampath,wdyal@example.org,7628984544,"92/905, Sundaram Chowk, Adoni 593725",Positive
1907,Dhriti Sood,garaoni@example.com,9.19011E+11,"05, Nori Road, Raiganj 844913",Negative
1908,Vasana Puri,meghananaik@example.net,9.1506E+11,"H.No. 40, Ratta Chowk, Lucknow 191708",Negative
1909,Yashodhara Dhawan,xbhardwaj@example.org,1491626528,"H.No. 361, Sama Street, Bellary-834739",Negative
1910,Balendra Sama,ayaan00@example.org,1137494554,"H.No. 64, Basak Path, Hazaribagh 953202",Negative
1911,Rohan Patla,yashasvi90@example.net,1224409962,"66, Grover Circle, Hapur-491966",Positive
1912,Sathvik Grewal,snehabains@example.com,9.15326E+11,"42, Wason Zila, Serampore 612851",Positive
1913,Inaya Desai,qasimiyengar@example.com,700986904,"H.No. 677, Koshy Circle, Ambarnath-083245",Negative
1914,,hvarma@example.com,9.1298E+11,"13, Badami Zila, Nadiad 422884",Positive
1915,Simon Das,aryafitan@example.org,9.10776E+11,"H.No. 56, Muni Path, Madurai 750563",Negative
1916,Wyatt Kale,ishaanghose@example.net,9.11007E+11,"42, Khalsa Circle, Mahbubnagar-794784",Positive
1917,Benjamin Ghosh,jackpathak@example.com,9.15831E+11,"H.No. 72, Bail Ganj, Muzaffarnagar 720496",Negative
1918,Harinakshi Ghosh,chakrabortyhemal@example.net,6861204087,"18/60, Sengupta Zila, Sri Ganganagar-731359",Negative
1919,Anita Bawa,yashodhara06@example.org,7608648770,"H.No. 45, Tiwari Circle, Kozhikode-251252",Negative
1920,Indali Saha,rudra30@example.org,2286417543,"33/89, Virk Street, Karaikudi 122102",Positive
1921,Devansh Bhardwaj,khatriom@example.net,8365220797,"H.No. 83, Pall Circle, Bijapur 643524",Negative
1922,Chanchal Pai,maharajhamsini@example.org,768785295,"74/352, Muni, Jorhat-744760",Positive
1923,Vaishnavi Nair,qdeshmukh@example.com,9.1553E+11,"H.No. 62, Subramaniam Circle, Thiruvananthapuram 065757",Positive
1924,Jeevika Dugar,bbahl@example.net,9.14142E+11,"H.No. 551, Behl Road, Jalna 516351",Positive
1925,Nicholas Borra,harinakshiseth@example.org,3465279160,"78/18, Parmer Zila, Alappuzha-294911",Negative
1926,Shravya Badal,bbail@example.com,9.11027E+11,"24, Nadig Circle, Rewa 287106",Positive
1927,Oliver Boase,,7239607189,"621, Datta, Pimpri-Chinchwad-808947",Positive
1928,Nidhi Sachar,chavvidara@example.org,7013499834,"142, Rama, Khora -179285",Positive
1929,Yochana Sami,behlnoah@example.org,9.10466E+11,"H.No. 338, Pathak Circle, Vadodara 765800",Positive
1930,Ojas Thaman,agatebalhaar@example.org,1960325211,"63/44, Rajagopalan Circle, Tadipatri-789946",Positive
1931,Yoshita Muni,chandrankakar@example.com,5809299547,"07/20, Gopal Zila, Surendranagar Dudhrej-729104",Negative
1932,Qadim Goyal,lalaraghav@example.net,8328383628,"H.No. 707, Kadakia Path, Thanjavur-321238",Negative
1933,Damyanti Anne,bhavanidube@example.com,9.11713E+11,"H.No. 494, Oak Road, Anand 423143",Positive
1934,Osha Gara,sbhagat@example.com,5912743058,"64/958, Nadkarni Ganj, Uluberia 215536",Positive
1935,Lajita Suresh,,9.1608E+11,"63/736, Sampath Nagar, Delhi 654480",Positive
1936,Yashodhara Devi,loganmunshi@example.net,9.17307E+11,"42, Salvi Chowk, Gurgaon-636396",Positive
1937,Jagdish Apte,jyoti19@example.org,9.15833E+11,"H.No. 67, Kara Marg, Dharmavaram-211741",Negative
1938,Shivani Narasimhan,srinivasanyashoda@example.net,3690099927,"H.No. 609, Bhalla Zila, Nizamabad 666018",Positive
1939,Anmol Nagi,madhavinarayan@example.net,9.16186E+11,"39/289, Kunda Nagar, Thane 429588",Negative
1940,Raghav Hegde,krishkulkarni@example.org,9.11839E+11,"H.No. 53, Sane Zila, Erode 607828",Positive
1941,Jacob Kata,xsom@example.net,9.16166E+11,"H.No. 51, Bhakta Nagar, Dehri-799894",Negative
1942,,chaudrynidhi@example.com,9.12579E+11,"02/72, Chand Marg, Tezpur 726060",Negative
1943,,avnisrivastava@example.net,9.10071E+11,"180, Lata Circle, Danapur 848871",Positive
1944,Tripti Patla,zayyanradhakrishnan@example.net,4374670057,"H.No. 931, Basu, Rohtak 658966",Positive
1945,Oliver Datta,grewalyadavi@example.com,9.17107E+11,"H.No. 09, Garde, Gwalior 314631",Positive
1946,Kai Nigam,rpandya@example.org,9.18831E+11,"109, Khalsa Path, Dehri-601020",Positive
1947,Kavya Kadakia,nisha39@example.net,9.12637E+11,"70/18, Pandey Zila, Sambhal-724048",Negative
1948,Lila Goyal,nborra@example.org,9.13144E+11,"H.No. 99, Lalla Chowk, Kollam 626396",Positive
1949,Kabir Pandya,krishnabanerjee@example.org,3728958464,"917, Dua Path, Bhubaneswar 500844",Negative
1950,Nitesh Bhasin,kapurkeya@example.net,9.13961E+11,"177, Dayal Zila, Phagwara 389291",Positive
1951,Chakrika Kapoor,eesha45@example.net,9.11354E+11,"H.No. 933, Ramachandran Street, Miryalaguda 869491",Positive
1952,Harrison Ramesh,damyanti72@example.net,9.11448E+11,"H.No. 47, Zachariah, Tirupati 490014",Negative
1953,Ati Mannan,nkrish@example.com,7170286948,"86, Purohit Circle, Jaunpur 699430",Positive
1954,Kavya Kakar,vbanerjee@example.com,9.12775E+11,"56, Sridhar, Jabalpur-099565",Positive
1955,Hemang Balasubramanian,bawadayamai@example.org,4972135521,"H.No. 29, Rau Marg, Katihar-959957",Positive
1956,Niharika Mitter,pallavibarman@example.net,3395964819,"32/88, Dayal Road, Kamarhati-474882",Positive
1957,Waida Dhillon,turvi54@example.com,3820917888,"H.No. 44, Sarraf Marg, Thanjavur 296275",Negative
1958,Isaiah Raval,mangatjonathan@example.org,34710182,"81, Prasad Ganj, Udupi-591108",Negative
1959,Yasti Raj,jtata@example.com,48613293,"16/09, Balan Circle, Ajmer 180012",Negative
1960,,hansridhi@example.org,9.12996E+11,"44/57, Agrawal Road, Faridabad-938138",Negative
1961,Qushi Sabharwal,,9772621150,"H.No. 424, Mahajan Marg, Raurkela Industrial Township-093044",Negative
1962,Yachana Murthy,meghanakohli@example.com,9.186E+11,"22, Thakkar Chowk, Kota 186727",Positive
1963,Libni Dixit,odhar@example.net,4417741111,"H.No. 46, Ravel Street, Sri Ganganagar 659557",Positive
1964,Utkarsh Chad,timothy91@example.org,9.1122E+11,"H.No. 668, Varkey Marg, Hajipur 011868",Positive
1965,Keya Rao,prabhujairaj@example.net,6412763308,"H.No. 78, Sood Circle, Raurkela Industrial Township-578266",Positive
1966,Nakul Ben,gautami23@example.com,7993353757,"29/44, Tata Nagar, Unnao 410910",Positive
1967,Hamsini Panchal,bhanumatidar@example.com,1288977300,"H.No. 040, Bansal Nagar, Saharsa-371298",Positive
1968,,farhan60@example.org,9.18493E+11,"74, Setty Marg, Amaravati 854201",Positive
1969,Harrison Atwal,ekapadtripathi@example.com,9417725111,"H.No. 39, Ramanathan Marg, Kottayam 630182",Negative
1970,Nandini Sheth,henrykarnik@example.com,9.13451E+11,"19/051, Palla Nagar, Aligarh-790547",Positive
1971,Mason Kari,vganesan@example.net,9.18816E+11,"17, Ravel Zila, Saharsa 463536",Positive
1972,Balvan Kapur,xdyal@example.com,5828919093,"H.No. 240, Contractor, Akola-623424",Positive
1973,Nisha Rajan,sidhuayush@example.com,5168887583,"68, Wali Road, Durg 743760",Positive
1974,Andrew Borah,manyaminhas@example.org,3154662710,"85/437, De Nagar, Kumbakonam-894877",Negative
